timestamp tx ty tz qx qy qz qw 
1305033560.3176 -0.6056 -0.2294 0.5072 0.832 0.3541 -0.1452 -0.4018
1305033560.6576 -0.5104 -0.3544 0.5296 0.7908 0.4234 -0.2052 -0.3914
1305033560.6576 -0.5104 -0.3544 0.5296 0.7908 0.4234 -0.2052 -0.3914
1305033560.6576 -0.5104 -0.3544 0.5296 0.7908 0.4234 -0.2052 -0.3914
1305033560.6576 -0.5104 -0.3544 0.5296 0.7908 0.4234 -0.2052 -0.3914
1305033560.6576 -0.5104 -0.3544 0.5296 0.7908 0.4234 -0.2052 -0.3914
1305033560.6676 -0.5071 -0.3574 0.5303 0.7897 0.4257 -0.2075 -0.3901
1305033560.6977 -0.4978 -0.3664 0.5324 0.7839 0.4318 -0.2153 -0.3909
1305033560.7376 -0.4854 -0.3798 0.5354 0.7801 0.4395 -0.2193 -0.3875
1305033560.7676 -0.4765 -0.3894 0.5371 0.7763 0.4458 -0.2238 -0.3853
1305033560.7977 -0.4679 -0.3985 0.5388 0.7729 0.451 -0.2281 -0.3837
1305033560.8376 -0.4565 -0.4105 0.5413 0.7693 0.4561 -0.2318 -0.3828
1305033560.8576 -0.4505 -0.4166 0.5424 0.7684 0.4578 -0.2343 -0.3808
1305033561.0577 -0.3871 -0.474 0.5459 0.759 0.4876 -0.2406 -0.3581
1305033561.1676 -0.3544 -0.5034 0.5487 0.7441 0.5152 -0.2485 -0.3451
1305033561.2076 -0.3434 -0.513 0.5506 0.7375 0.5252 -0.2524 -0.3415
1305033561.2377 -0.3357 -0.5199 0.5523 0.7341 0.5312 -0.2528 -0.3391
1305033561.2677 -0.3283 -0.5271 0.5534 0.7318 0.5367 -0.2559 -0.3332
1305033561.3076 -0.3196 -0.5354 0.5554 0.726 0.5443 -0.2613 -0.3294
1305033561.3376 -0.3141 -0.5417 0.5578 0.7216 0.5486 -0.2656 -0.3283
1305033561.3677 -0.3088 -0.5473 0.5609 0.7163 0.5548 -0.2699 -0.3259
1305033561.3976 -0.3039 -0.5525 0.5638 0.7111 0.5598 -0.2744 -0.3251
1305033561.4377 -0.2975 -0.5591 0.5665 0.7061 0.5642 -0.2792 -0.3243
1305033561.4676 -0.2932 -0.5635 0.5681 0.7026 0.5672 -0.2844 -0.3222
1305033561.4976 -0.2892 -0.5675 0.5693 0.7004 0.5682 -0.2887 -0.3212
1305033561.5377 -0.2833 -0.5722 0.5705 0.6988 0.5703 -0.2913 -0.3187
1305033561.5676 -0.2797 -0.5756 0.5707 0.6961 0.5708 -0.2965 -0.3191
1305033561.6078 -0.274 -0.5797 0.5715 0.6922 0.5733 -0.3014 -0.3183
1305033561.6376 -0.2692 -0.5827 0.5725 0.6896 0.5749 -0.3041 -0.3184
1305033561.6677 -0.264 -0.5856 0.5735 0.6866 0.5761 -0.308 -0.3191
1305033561.7076 -0.2573 -0.5899 0.5748 0.682 0.5779 -0.3157 -0.3182
1305033561.7376 -0.2514 -0.5933 0.5757 0.6797 0.5808 -0.3195 -0.3141
1305033561.7676 -0.2458 -0.5969 0.5767 0.6756 0.5838 -0.3227 -0.3139
1305033561.7976 -0.2397 -0.6001 0.5787 0.6713 0.5871 -0.3261 -0.3135
1305033561.8376 -0.2314 -0.6043 0.5817 0.6658 0.5906 -0.331 -0.3136
1305033561.8676 -0.2254 -0.6073 0.5831 0.6631 0.5913 -0.3347 -0.3141
1305033561.8976 -0.2196 -0.6105 0.585 0.6618 0.5918 -0.3366 -0.3137
1305033561.9376 -0.212 -0.6151 0.5874 0.6601 0.5935 -0.3382 -0.3125
1305033561.9676 -0.2063 -0.6188 0.5902 0.6582 0.5953 -0.3392 -0.3121
1305033561.9976 -0.2012 -0.6227 0.5943 0.6573 0.5948 -0.3416 -0.3123
1305033562.0377 -0.1956 -0.6282 0.6002 0.6541 0.5955 -0.348 -0.3107
1305033562.0377 -0.1956 -0.6282 0.6002 0.6541 0.5955 -0.348 -0.3107
1305033562.4376 -0.1673 -0.6743 0.6893 0.6227 0.5962 -0.3868 -0.3274
1305033562.4776 -0.1651 -0.6777 0.6931 0.6207 0.5965 -0.3886 -0.3286
1305033562.5076 -0.163 -0.6795 0.6953 0.619 0.5975 -0.3887 -0.3298
1305033562.5376 -0.1604 -0.6809 0.6976 0.6167 0.5987 -0.3886 -0.332
1305033562.5676 -0.1574 -0.6817 0.6998 0.6161 0.5987 -0.3887 -0.3329
1305033562.6076 -0.1532 -0.6825 0.7024 0.6162 0.5986 -0.3899 -0.3316
1305033562.6376 -0.1502 -0.6829 0.7039 0.6153 0.5987 -0.3911 -0.3316
1305033562.6676 -0.1472 -0.683 0.7051 0.6135 0.5996 -0.3912 -0.3333
1305033562.6976 -0.1443 -0.6832 0.7056 0.6119 0.6007 -0.3912 -0.3341
1305033562.7377 -0.1405 -0.6832 0.7058 0.6096 0.602 -0.3919 -0.3354
1305033562.7776 -0.1366 -0.6828 0.7053 0.609 0.6005 -0.3937 -0.337
1305033562.8076 -0.1335 -0.6825 0.7048 0.6102 0.5988 -0.3946 -0.3367
1305033562.8376 -0.1306 -0.6822 0.7036 0.6122 0.5971 -0.3951 -0.3355
1305033562.8677 -0.1277 -0.6814 0.7018 0.6133 0.5965 -0.3933 -0.3366
1305033562.8976 -0.1244 -0.6807 0.7002 0.6157 0.5947 -0.3903 -0.3388
1305033562.9377 -0.1192 -0.6797 0.6985 0.6188 0.593 -0.3878 -0.3393
1305033562.9676 -0.1146 -0.6795 0.698 0.6215 0.5914 -0.3874 -0.3375
1305033562.9976 -0.1096 -0.6792 0.6975 0.6226 0.5913 -0.3875 -0.3355
1305033563.0377 -0.103 -0.6792 0.6967 0.6235 0.5908 -0.3868 -0.3355
1305033563.0676 -0.0979 -0.6793 0.696 0.6233 0.5921 -0.386 -0.3345
1305033563.0976 -0.0928 -0.6794 0.6949 0.6227 0.594 -0.3851 -0.3332
1305033563.1376 -0.0864 -0.6793 0.6936 0.6225 0.5951 -0.3817 -0.3357
1305033563.1676 -0.0813 -0.6786 0.6926 0.6229 0.5953 -0.3792 -0.3376
1305033563.1976 -0.0758 -0.6777 0.6918 0.6246 0.5939 -0.3786 -0.3375
1305033563.2376 -0.0682 -0.6761 0.6909 0.6274 0.5904 -0.3785 -0.3386
1305033563.2676 -0.0613 -0.6744 0.6896 0.6293 0.5888 -0.3766 -0.3399
1305033563.3076 -0.051 -0.6714 0.6864 0.6328 0.5865 -0.3702 -0.3443
1305033563.3376 -0.0421 -0.6688 0.6835 0.637 0.5836 -0.3641 -0.3481
1305033563.3676 -0.0323 -0.6665 0.6806 0.642 0.5817 -0.3582 -0.348
1305033563.4076 -0.0191 -0.6637 0.6767 0.6491 0.5758 -0.3529 -0.3502
1305033563.4375 -0.0086 -0.6618 0.6743 0.6551 0.5714 -0.3484 -0.3506
1305033563.4476 -0.0053 -0.6614 0.6737 0.6564 0.5705 -0.3473 -0.3508
1305033564.8076 0.4198 -0.7005 0.6161 0.7387 0.4896 -0.2684 -0.3777
1305033564.8375 0.4315 -0.7013 0.6157 0.7419 0.4858 -0.2656 -0.3783
1305033564.8675 0.443 -0.7023 0.6155 0.745 0.482 -0.2644 -0.3778
1305033564.9076 0.4575 -0.7037 0.6153 0.748 0.4767 -0.2636 -0.3791
1305033564.9376 0.468 -0.7052 0.6147 0.7508 0.4729 -0.261 -0.3802
1305033564.9776 0.4823 -0.7066 0.6132 0.7544 0.469 -0.2568 -0.3807
1305033565.0076 0.4928 -0.708 0.612 0.7577 0.4658 -0.2534 -0.3804
1305033565.0375 0.503 -0.7091 0.6109 0.7607 0.4617 -0.2508 -0.3813
1305033565.0776 0.5167 -0.7108 0.6096 0.7657 0.4559 -0.246 -0.3812
1305033565.1075 0.5263 -0.712 0.6085 0.7686 0.4509 -0.2441 -0.3825
1305033565.1375 0.536 -0.7132 0.6077 0.7716 0.4465 -0.2407 -0.384
1305033565.1675 0.5456 -0.7145 0.6072 0.7755 0.4412 -0.2364 -0.3849
1305033565.2075 0.5583 -0.7163 0.6068 0.7803 0.4335 -0.2312 -0.387
1305033565.2375 0.5673 -0.7179 0.6064 0.7836 0.4267 -0.2289 -0.3892
1305033565.2776 0.5796 -0.7204 0.6058 0.7887 0.4177 -0.2242 -0.3913
1305033565.3076 0.5887 -0.7226 0.6055 0.7925 0.411 -0.2201 -0.3933
1305033565.3376 0.5981 -0.7252 0.6052 0.7967 0.4045 -0.216 -0.3937
1305033565.3675 0.6074 -0.728 0.6049 0.8003 0.3979 -0.2121 -0.3952
1305033565.4075 0.6194 -0.7321 0.6046 0.8043 0.3902 -0.2071 -0.3975
1305033565.4376 0.6283 -0.7352 0.6046 0.807 0.384 -0.2031 -0.4
1305033565.4675 0.6372 -0.7386 0.6043 0.8101 0.3774 -0.1996 -0.4018
1305033565.5076 0.6491 -0.7433 0.6035 0.8145 0.3675 -0.1971 -0.4033
1305033565.5376 0.6582 -0.7471 0.6024 0.8182 0.3599 -0.1938 -0.4043
1305033565.5776 0.6709 -0.7523 0.601 0.8229 0.3517 -0.1868 -0.4052
1305033565.6076 0.6804 -0.7563 0.6001 0.8267 0.3455 -0.1819 -0.4052
1305033565.6377 0.6894 -0.7608 0.5999 0.8301 0.3396 -0.1786 -0.4046
1305033565.6776 0.7013 -0.7661 0.5999 0.8326 0.3312 -0.176 -0.4076
1305033565.7076 0.7108 -0.77 0.5998 0.8359 0.3243 -0.1723 -0.4079
1305033565.7376 0.7198 -0.7738 0.5997 0.8387 0.3176 -0.17 -0.4083
1305033565.7776 0.7318 -0.7783 0.599 0.8407 0.3101 -0.1682 -0.4107
1305033565.8076 0.7413 -0.7819 0.5988 0.843 0.3058 -0.1644 -0.411
1305033565.8376 0.7508 -0.785 0.5984 0.8453 0.2999 -0.1605 -0.4122
1305033565.8776 0.7642 -0.7891 0.5979 0.8484 0.2929 -0.1566 -0.4123
1305033565.9076 0.7736 -0.7916 0.5975 0.8503 0.2867 -0.1546 -0.4133
1305033565.9375 0.7837 -0.7938 0.5973 0.8523 0.2807 -0.1514 -0.4146
1305033565.9776 0.7967 -0.7969 0.5967 0.8542 0.2744 -0.1471 -0.4165
1305033566.0076 0.8068 -0.7994 0.5966 0.8557 0.2712 -0.1431 -0.4169
1305033566.0375 0.817 -0.8018 0.5968 0.8562 0.2669 -0.1396 -0.4199
1305033566.0776 0.8312 -0.8056 0.5975 0.859 0.2602 -0.1362 -0.4193
1305033566.1076 0.8421 -0.8084 0.5979 0.861 0.2543 -0.134 -0.4195
1305033566.1376 0.8529 -0.811 0.5983 0.8631 0.2484 -0.1316 -0.4196
1305033566.1777 0.8673 -0.8144 0.5987 0.8646 0.242 -0.1277 -0.4214
1305033566.2075 0.8782 -0.8175 0.5991 0.8664 0.2376 -0.1246 -0.4211
1305033566.2376 0.8893 -0.8205 0.5996 0.8686 0.2327 -0.1211 -0.4204
1305033566.2776 0.9035 -0.8244 0.6 0.8704 0.2236 -0.1189 -0.4223
1305033566.3075 0.9143 -0.8278 0.6003 0.8723 0.2168 -0.1174 -0.4222
1305033566.3375 0.9244 -0.8313 0.6 0.8742 0.2091 -0.116 -0.4226
1305033566.3776 0.9377 -0.8366 0.5991 0.8756 0.2002 -0.1138 -0.4246
1305033566.4075 0.9477 -0.8411 0.5982 0.8777 0.1941 -0.1108 -0.424
1305033566.4375 0.9574 -0.846 0.5972 0.88 0.188 -0.1074 -0.4227
1305033566.4776 0.9704 -0.8533 0.5961 0.8822 0.1788 -0.1028 -0.4232
1305033566.5076 0.9799 -0.8591 0.5953 0.8841 0.1709 -0.1008 -0.4232
1305033566.5375 0.9892 -0.8652 0.5948 0.8864 0.1629 -0.0988 -0.4219
1305033566.5776 1.0014 -0.8737 0.5939 0.8892 0.1537 -0.0957 -0.4202
1305033566.6076 1.0101 -0.8801 0.593 0.8903 0.1469 -0.0927 -0.4209
1305033566.6376 1.0188 -0.8864 0.5922 0.8916 0.141 -0.0889 -0.421
1305033566.6776 1.0302 -0.8949 0.5912 0.8935 0.1317 -0.0822 -0.4214
1305033566.7076 1.0384 -0.9014 0.5907 0.896 0.1235 -0.0777 -0.4195
1305033566.7376 1.0464 -0.9079 0.5901 0.8981 0.1143 -0.0746 -0.4182
1305033566.7775 1.0565 -0.9163 0.5895 0.8998 0.1021 -0.0701 -0.4183
1305033566.8075 1.0634 -0.9225 0.5891 0.9005 0.0935 -0.067 -0.4193
1305033566.8376 1.0702 -0.9289 0.5889 0.9017 0.0852 -0.063 -0.4193
1305033566.8776 1.0784 -0.9369 0.5887 0.9019 0.0731 -0.0595 -0.4216
1305033566.9076 1.0841 -0.9432 0.5883 0.9026 0.0654 -0.0559 -0.4219
1305033566.9375 1.0892 -0.9494 0.5878 0.9023 0.0573 -0.0526 -0.424
1305033566.9776 1.0958 -0.9578 0.5864 0.9033 0.0472 -0.0478 -0.4238
1305033567.0075 1.1005 -0.964 0.5854 0.9036 0.0397 -0.0429 -0.4244
1305033567.0376 1.1051 -0.9705 0.584 0.9045 0.0327 -0.0371 -0.4237
1305033567.0775 1.1102 -0.9796 0.5821 0.9044 0.0236 -0.0308 -0.425
1305033567.1076 1.1139 -0.9866 0.5807 0.9053 0.016 -0.0268 -0.4236
1305033567.1375 1.1175 -0.9937 0.5789 0.9057 0.008 -0.0236 -0.4232
1305033567.1775 1.1216 -1.0031 0.5762 0.9061 -0.001 -0.0177 -0.4227
1305033567.2075 1.1244 -1.0104 0.5739 0.9075 -0.0084 -0.0131 -0.4198
1305033567.2376 1.1271 -1.0176 0.5715 0.9079 -0.0163 -0.0086 -0.4189
1305033567.2775 1.1301 -1.0271 0.5686 0.909 -0.0271 -0.0037 -0.416
1305033567.3075 1.132 -1.0343 0.5663 0.9095 -0.0343 -0.0009 -0.4143
1305033567.3376 1.1333 -1.0413 0.5641 0.9104 -0.0408 0.0011 -0.4116
1305033567.3776 1.1347 -1.05 0.5619 0.911 -0.0472 0.0025 -0.4098
1305033567.4075 1.1357 -1.056 0.5599 0.9116 -0.0519 0.004 -0.4078
1305033567.4376 1.1366 -1.0621 0.5582 0.912 -0.0563 0.0066 -0.4062
1305033567.4775 1.1376 -1.0695 0.5561 0.9127 -0.0613 0.0077 -0.4039
1305033567.5076 1.1384 -1.0743 0.5543 0.9126 -0.0654 0.0082 -0.4036
1305033567.5375 1.1392 -1.0791 0.5532 0.9132 -0.0695 0.0099 -0.4013
1305033567.5776 1.1404 -1.0843 0.5513 0.9133 -0.0744 0.0109 -0.4002
1305033567.6075 1.1413 -1.0877 0.5497 0.9139 -0.0768 0.0108 -0.3984
1305033567.6376 1.142 -1.0903 0.5484 0.9139 -0.079 0.0117 -0.398
1305033567.6775 1.1438 -1.0924 0.5465 0.9138 -0.0813 0.0133 -0.3978
1305033567.7076 1.1454 -1.0934 0.5456 0.9137 -0.083 0.015 -0.3975
1305033567.7375 1.1476 -1.0926 0.5453 0.9128 -0.086 0.0172 -0.3989
1305033567.7775 1.1503 -1.091 0.5462 0.9121 -0.0903 0.0183 -0.3995
1305033567.8076 1.1528 -1.0889 0.5472 0.9117 -0.093 0.0187 -0.3997
1305033567.8475 1.1558 -1.0847 0.5488 0.9108 -0.0971 0.0186 -0.4009
1305033567.8775 1.1583 -1.0806 0.5501 0.9105 -0.0993 0.0193 -0.4009
1305033567.9075 1.1612 -1.076 0.5517 0.91 -0.1019 0.0204 -0.4014
1305033567.9475 1.1654 -1.0694 0.5538 0.9085 -0.1043 0.0233 -0.4039
1305033567.9775 1.1687 -1.0637 0.5557 0.9074 -0.1055 0.0242 -0.406
1305033568.0075 1.1719 -1.0576 0.5571 0.9062 -0.1075 0.0254 -0.4081
1305033568.0476 1.176 -1.0488 0.5586 0.9051 -0.1101 0.0258 -0.41
1305033568.0775 1.1791 -1.0417 0.5591 0.9046 -0.1099 0.0276 -0.4109
1305033568.1075 1.1823 -1.0341 0.5598 0.9041 -0.109 0.0289 -0.4121
1305033568.1475 1.1865 -1.0232 0.5603 0.903 -0.109 0.0303 -0.4145
1305033568.1775 1.1896 -1.0147 0.5604 0.9021 -0.1087 0.0297 -0.4165
1305033568.2076 1.1929 -1.006 0.5604 0.9019 -0.1092 0.0291 -0.417
1305033568.2476 1.1978 -0.9949 0.5598 0.9013 -0.1108 0.0306 -0.4176
1305033568.2776 1.2013 -0.986 0.5592 0.9015 -0.1102 0.0304 -0.4173
1305033568.3076 1.2051 -0.9767 0.5586 0.9018 -0.1108 0.0309 -0.4167
1305033568.3475 1.2101 -0.9642 0.5583 0.9015 -0.1116 0.0308 -0.4171
1305033568.3775 1.214 -0.9543 0.5584 0.9011 -0.1124 0.03 -0.4178
1305033568.4075 1.2179 -0.944 0.5582 0.901 -0.1135 0.0273 -0.4179
1305033568.4475 1.2229 -0.9301 0.5578 0.9011 -0.1128 0.026 -0.4178
1305033568.4776 1.2266 -0.9198 0.5569 0.9016 -0.1121 0.0266 -0.4169
1305033568.5076 1.2304 -0.9089 0.5559 0.9014 -0.1113 0.0269 -0.4176
1305033568.5475 1.2358 -0.8949 0.5548 0.9026 -0.1118 0.026 -0.415
1305033568.5776 1.2397 -0.8843 0.5541 0.9026 -0.1129 0.0269 -0.4145
1305033568.6075 1.2435 -0.8736 0.554 0.903 -0.1139 0.0275 -0.4134
1305033568.6275 1.2459 -0.8664 0.5541 0.9028 -0.1148 0.0277 -0.4134
1305033568.7075 1.2547 -0.8372 0.5568 0.9035 -0.1115 0.0275 -0.4129
1305033568.7475 1.2589 -0.8224 0.5589 0.9037 -0.1118 0.025 -0.4126
1305033568.8475 1.2704 -0.7837 0.5627 0.9008 -0.1098 0.0256 -0.4193
1305033568.8775 1.2736 -0.7724 0.5633 0.9009 -0.1101 0.0274 -0.419
1305033568.9176 1.2785 -0.7566 0.5641 0.9006 -0.1107 0.0283 -0.4194
1305033568.9479 1.2823 -0.7446 0.5651 0.9 -0.1129 0.0296 -0.42
1305033568.9775 1.2861 -0.7324 0.566 0.8991 -0.1138 0.0307 -0.4216
1305033569.0075 1.2899 -0.7199 0.5668 0.8988 -0.1146 0.0305 -0.4219
1305033569.0376 1.2938 -0.7072 0.5679 0.8982 -0.1153 0.0318 -0.423
1305033569.0676 1.2977 -0.6936 0.5688 0.8975 -0.1145 0.0337 -0.4245
1305033569.9079 1.4125 -0.3129 0.5896 0.8892 -0.1243 0.0594 -0.4364
1305033569.948 1.416 -0.2985 0.5887 0.8903 -0.1245 0.0546 -0.4346
1305033569.978 1.4185 -0.2866 0.5878 0.8888 -0.1231 0.0541 -0.4382
1305033570.008 1.4216 -0.2765 0.5869 0.8894 -0.1204 0.0555 -0.4374
1305033570.048 1.425 -0.263 0.5862 0.8902 -0.1186 0.0542 -0.4365
1305033570.078 1.4275 -0.2532 0.586 0.8908 -0.1174 0.0512 -0.4361
1305033570.108 1.4307 -0.2432 0.5858 0.8897 -0.1173 0.0499 -0.4385
1305033570.148 1.4338 -0.2319 0.5849 0.8914 -0.1169 0.0493 -0.4351
1305033570.178 1.4362 -0.2234 0.5837 0.8927 -0.1154 0.0478 -0.433
1305033570.208 1.4382 -0.2151 0.5823 0.8937 -0.1136 0.047 -0.4315
1305033570.2481 1.4404 -0.2039 0.5804 0.8941 -0.1101 0.0471 -0.4315
1305033570.2781 1.442 -0.1959 0.5791 0.8946 -0.1058 0.0452 -0.4318
1305033570.3081 1.4432 -0.1878 0.5778 0.8936 -0.1026 0.045 -0.4346
1305033570.3481 1.4446 -0.178 0.5758 0.8935 -0.0974 0.0446 -0.436
1305033570.3781 1.4454 -0.1716 0.5739 0.8944 -0.0944 0.044 -0.4349
1305033570.4182 1.4465 -0.1633 0.5706 0.8939 -0.0926 0.0443 -0.4363
1305033570.4482 1.4469 -0.1579 0.5683 0.894 -0.0925 0.0435 -0.4362
1305033570.4782 1.4472 -0.1534 0.566 0.8943 -0.0923 0.0426 -0.4357
1305033570.5182 1.4472 -0.1483 0.5635 0.8953 -0.0915 0.0404 -0.4342
1305033570.5482 1.4473 -0.1449 0.5618 0.8951 -0.0908 0.0402 -0.4348
1305033570.5783 1.4471 -0.1421 0.5603 0.8952 -0.0907 0.0396 -0.4346
1305033570.6083 1.4468 -0.14 0.5589 0.8954 -0.0898 0.0391 -0.4345
1305033570.6383 1.4467 -0.1384 0.5576 0.896 -0.0882 0.039 -0.4334
1305033570.6783 1.4461 -0.1368 0.5562 0.896 -0.0869 0.0394 -0.4337
1305033570.7083 1.4459 -0.136 0.5554 0.8964 -0.0866 0.0392 -0.433
1305033570.7482 1.4456 -0.1356 0.5546 0.8968 -0.0868 0.038 -0.4322
1305033570.7787 1.4453 -0.1356 0.5543 0.8968 -0.0876 0.0374 -0.432
1305033570.8082 1.445 -0.1357 0.5541 0.8966 -0.0873 0.0371 -0.4325
1305033570.8484 1.4445 -0.1362 0.554 0.896 -0.0862 0.0379 -0.434
1305033570.8783 1.444 -0.1374 0.5543 0.8963 -0.086 0.0378 -0.4333
1305033570.9082 1.4436 -0.1385 0.5543 0.896 -0.0866 0.0372 -0.4339
1305033570.9484 1.4433 -0.1407 0.555 0.8958 -0.0873 0.0375 -0.4342
1305033570.9784 1.4429 -0.1426 0.5555 0.8953 -0.0879 0.0381 -0.435
1305033571.0084 1.4425 -0.1451 0.5563 0.896 -0.0889 0.0376 -0.4335
1305033571.0484 1.442 -0.1485 0.5574 0.8959 -0.0898 0.0364 -0.4335
1305033571.0784 1.4418 -0.1514 0.5581 0.8957 -0.0903 0.038 -0.4338
1305033571.1083 1.4415 -0.1542 0.5588 0.8954 -0.0902 0.0382 -0.4344
1305033571.1484 1.4413 -0.1585 0.5596 0.8957 -0.0895 0.0387 -0.4338
1305033571.1784 1.4412 -0.1612 0.5604 0.8954 -0.0888 0.0395 -0.4346
1305033571.2083 1.4411 -0.1647 0.561 0.8961 -0.0895 0.0402 -0.4329
1305033571.2484 1.4414 -0.1687 0.5619 0.8956 -0.0899 0.0416 -0.4337
1305033571.2784 1.4415 -0.172 0.5626 0.8957 -0.0907 0.0421 -0.4334
1305033571.3083 1.4417 -0.1751 0.563 0.8956 -0.091 0.0426 -0.4333
1305033571.3484 1.4418 -0.1788 0.5639 0.8948 -0.0919 0.0444 -0.4347
1305033571.3784 1.4416 -0.1819 0.5645 0.895 -0.0923 0.0452 -0.4341
1305033571.4083 1.4412 -0.1849 0.565 0.8947 -0.093 0.0453 -0.4346
1305033571.4487 1.4412 -0.1887 0.5659 0.894 -0.094 0.0473 -0.4355
1305033571.4784 1.4406 -0.1918 0.5662 0.8934 -0.0954 0.0477 -0.4364
1305033571.5084 1.4401 -0.1951 0.5667 0.8943 -0.0965 0.0474 -0.4343
1305033571.5484 1.4394 -0.199 0.5673 0.8934 -0.0981 0.0484 -0.4358
1305033571.5784 1.4387 -0.2021 0.5678 0.8927 -0.0987 0.0499 -0.4368
1305033571.6085 1.4378 -0.2058 0.5683 0.8932 -0.0999 0.0496 -0.4355
1305033571.6484 1.4365 -0.2104 0.5688 0.8928 -0.1014 0.0493 -0.4362
1305033571.6783 1.4352 -0.2139 0.5695 0.8923 -0.1022 0.0495 -0.4368
1305033571.7084 1.4339 -0.2176 0.5699 0.892 -0.1027 0.0496 -0.4373
1305033571.7483 1.4324 -0.223 0.5704 0.8918 -0.1024 0.0504 -0.4377
1305033571.7783 1.4311 -0.2273 0.5708 0.8915 -0.1037 0.0505 -0.438
1305033571.8083 1.43 -0.2318 0.5711 0.8918 -0.1048 0.0493 -0.4374
1305033571.8484 1.4286 -0.2377 0.5709 0.891 -0.1051 0.051 -0.4387
1305033571.8783 1.4279 -0.2425 0.5707 0.8906 -0.1057 0.0521 -0.4393
1305033571.9085 1.4268 -0.2477 0.5706 0.8908 -0.1061 0.0522 -0.4388
1305033571.9484 1.4258 -0.2548 0.5708 0.8904 -0.1076 0.0536 -0.439
1305033571.9784 1.425 -0.2601 0.5711 0.8903 -0.1081 0.0535 -0.4391
1305033572.0084 1.4243 -0.2657 0.5713 0.8898 -0.1087 0.0537 -0.44
1305033572.0483 1.4231 -0.2737 0.5714 0.8906 -0.1089 0.0538 -0.4383
1305033572.0784 1.4225 -0.279 0.5713 0.8893 -0.1093 0.0566 -0.4404
1305033572.1084 1.4217 -0.2852 0.5717 0.8901 -0.1096 0.0579 -0.4386
1305033572.1483 1.4207 -0.2927 0.5724 0.8897 -0.1115 0.0587 -0.4388
1305033572.1783 1.4201 -0.2983 0.5732 0.8893 -0.1133 0.0594 -0.4392
1305033572.2183 1.419 -0.3054 0.5744 0.8888 -0.115 0.0598 -0.4396
1305033572.2483 1.4176 -0.3107 0.5756 0.8884 -0.1157 0.0603 -0.4402
1305033572.2784 1.4166 -0.3159 0.5768 0.8881 -0.1154 0.0616 -0.4407
1305033572.3184 1.4145 -0.3236 0.579 0.8884 -0.1154 0.0631 -0.4397
1305033572.3484 1.4126 -0.3298 0.5814 0.8884 -0.1135 0.0644 -0.4401
1305033572.3783 1.4104 -0.3369 0.5848 0.8901 -0.1117 0.0652 -0.4371
1305033572.4183 1.4068 -0.346 0.5912 0.89 -0.1103 0.0649 -0.4377
1305033572.4483 1.4039 -0.3537 0.5967 0.8914 -0.1086 0.0626 -0.4355
1305033572.4784 1.4005 -0.3617 0.6029 0.8926 -0.108 0.0609 -0.4334
1305033572.5184 1.3957 -0.3724 0.6119 0.8949 -0.1044 0.0595 -0.4298
1305033572.5483 1.3921 -0.3806 0.6189 0.897 -0.1003 0.0611 -0.4262
1305033572.5784 1.3886 -0.3884 0.627 0.8987 -0.0969 0.0625 -0.423
1305033572.6185 1.383 -0.3978 0.6386 0.9002 -0.0942 0.0617 -0.4206
1305033572.6484 1.379 -0.4047 0.6481 0.9023 -0.0936 0.0596 -0.4166
1305033572.6784 1.3743 -0.4115 0.658 0.9054 -0.0935 0.058 -0.4102
1305033572.7183 1.3677 -0.4192 0.6724 0.9094 -0.0887 0.0527 -0.4029
1305033572.7484 1.3623 -0.424 0.6842 0.9111 -0.0836 0.0502 -0.4005
1305033572.7783 1.3565 -0.4277 0.6963 0.913 -0.0801 0.0486 -0.397
1305033572.8183 1.3475 -0.4327 0.7123 0.9164 -0.0736 0.0425 -0.391
1305033572.8483 1.34 -0.4359 0.7245 0.9198 -0.0653 0.0348 -0.3854
1305033572.8783 1.3321 -0.4387 0.7364 0.9225 -0.0565 0.0274 -0.3809
1305033572.9183 1.3212 -0.4419 0.752 0.9266 -0.043 0.0181 -0.3733
1305033572.9484 1.3125 -0.4437 0.7628 0.9287 -0.0298 0.0118 -0.3695
1305033572.9783 1.3034 -0.4453 0.7732 0.9311 -0.015 0.005 -0.3644
1305033573.0183 1.291 -0.446 0.786 0.9323 0.0037 -0.0027 -0.3617
1305033573.0483 1.2809 -0.4457 0.7946 0.9334 0.0179 -0.0108 -0.3582
1305033573.0783 1.2705 -0.4444 0.8032 0.9331 0.0341 -0.0191 -0.3575
1305033573.1183 1.2563 -0.4418 0.8144 0.9313 0.0556 -0.0323 -0.3585
1305033573.1484 1.2453 -0.4392 0.8218 0.9291 0.0716 -0.0425 -0.3604
1305033573.1784 1.2338 -0.4358 0.8284 0.9256 0.0875 -0.0531 -0.3643
1305033573.2184 1.218 -0.4306 0.8365 0.9215 0.1095 -0.0654 -0.3669
1305033573.2483 1.2054 -0.4256 0.8422 0.9175 0.1275 -0.0731 -0.3695
1305033573.2784 1.1915 -0.4195 0.8478 0.9125 0.1445 -0.0805 -0.3741
1305033573.3183 1.172 -0.4099 0.8569 0.9046 0.1701 -0.0935 -0.3795
1305033573.3483 1.1561 -0.4022 0.8649 0.8972 0.1891 -0.1061 -0.3847
1305033573.3783 1.1394 -0.3932 0.8744 0.8882 0.2071 -0.1173 -0.393
1305033573.4183 1.1155 -0.3804 0.8885 0.8749 0.2251 -0.1333 -0.4076
